#gene_name v65ES_Rep1 v65ES_Rep2 pNPC_Rep1 pNPC_Rep2
uc011yat.1 14 4 0 18
uc011yau.1 1 0 0 0
uc011yav.1 0 0 0 0
uc011yaw.1 0 0 0 2
uc011yax.1 0 0 0 0
uc011yay.1 0 0 0 0
uc011yaz.1 0 0 0 0
uc011yba.1 0 0 0 0
uc011ybb.1 0 0 0 0
uc011ybc.1 0 0 0 0
uc011ybd.1 0 0 0 0
uc011ybe.1 0 0 0 0
uc011ybf.1 22 6 0 0
uc011ybg.1 0 0 0 0
uc011ybh.1 269 50 4 8
uc011ybi.1 0 0 0 0
uc011ybj.1 22 4 0 4
uc011ybk.1 0 0 0 0
uc011ybl.1 0 0 0 0
uc011ybm.1 0 0 0 0
uc011ybn.1 1 0 1 1
uc011ybo.1 0 0 0 0
uc011ybp.1 0 0 0 0
uc011ybq.1 0 0 0 0
uc011ybr.1 0 0 0 0
uc011ybs.1 0 0 0 0
uc011ybt.1 3 0 0 2
uc011ybu.1 0 0 0 0
uc011ybv.1 10 4 0 2
uc011ybw.1 0 0 0 0
uc011ybx.1 2 1 0 0
uc011yby.1 29 7 7 21
uc011ybz.1 2 0 0 0
uc011yca.1 0 0 0 0
uc011ycb.1 0 0 0 0
uc011ycc.1 3 1 0 2
uc011ycd.1 34 5 3 15
uc011yce.1 0 0 0 0
uc011ycf.1 0 0 0 0
uc011ycg.1 0 0 0 1
uc011ych.1 3 0 0 0
uc011yci.1 0 0 0 0
uc011ycj.1 89 16 0 0
uc011yck.1 0 0 0 0
uc011ycl.1 0 0 0 0
uc011ycm.1 0 0 0 0
uc011ycn.1 0 0 0 0
uc011yco.1 2 0 0 0
uc011ycp.1 0 0 0 0
uc011ycq.1 0 0 0 0
uc011ycr.1 0 0 0 0
uc011ycs.1 0 0 0 0
uc011yct.1 1 1 1 1
uc011ycu.1 0 0 0 0
uc011ycv.1 0 0 0 0
uc011ycw.1 0 0 0 0
uc011ycx.1 0 0 0 0
uc011ycy.1 0 0 0 0
uc011ycz.1 0 0 0 0
uc011yda.1 29 10 1 2
uc011ydb.1 0 0 0 0
uc011ydc.1 0 0 0 0
uc011ydd.1 8 3 0 0
uc011yde.1 0 0 0 0
uc011ydf.1 13 1 0 0
uc011ydg.1 0 0 0 0
uc011ydh.1 6 0 0 0
uc011ydi.1 0 0 0 0
uc011ydj.1 22 3 0 0
uc011ydk.1 4 1 0 0
uc011ydl.1 0 0 0 0
uc011ydm.1 0 0 0 0
uc011ydn.1 0 0 0 0
uc011ydo.1 0 0 0 0
uc011ydp.1 0 0 0 0
uc011ydq.1 9 3 0 0
uc011ydr.1 113 46 119 439
uc011yds.1 0 0 0 0
uc011ydt.1 13 2 0 0
uc011ydu.1 0 0 0 0
uc011ydv.1 0 0 0 0
uc011ydw.1 207 72 10 17
uc011ydx.1 0 0 0 0
uc011ydy.1 8 0 0 1
uc011ydz.1 0 0 0 0
uc011yea.1 0 0 0 0
uc011yeb.1 0 0 0 0
uc011yec.1 0 0 0 0
uc011yed.1 0 0 0 0
uc011yee.1 0 0 0 0
uc011yef.1 0 0 0 0
uc011yeg.1 55 17 8 23
uc011yeh.1 11 5 6 3
uc011yei.1 3 1 0 0
uc011yej.1 0 0 0 0
uc011yek.1 0 0 0 0
uc011yel.1 0 0 0 0
uc011yem.1 0 0 0 0
uc011yen.1 0 0 0 0
uc011yeo.1 0 0 0 0
uc011yep.1 0 0 0 0
uc011yeq.1 0 0 0 0
uc011yer.1 0 0 0 0
uc011yes.1 0 0 0 0
uc011yet.1 0 0 0 0
uc011yeu.1 0 0 0 0
uc011yev.1 0 0 0 0
uc011yew.1 0 0 0 0
uc011yex.1 0 0 0 0
uc011yey.1 2 0 0 0
uc011yez.1 0 0 0 0
uc011yfa.1 0 0 0 0
uc011yfb.1 0 0 0 0
uc011yfc.1 0 0 0 0
uc011yfd.1 0 0 0 0
uc011yfe.1 15 5 0 2
uc011yff.1 10 1 0 0
uc011yfg.1 0 0 0 0
uc011yfh.1 0 0 0 0
uc011yfi.1 0 0 0 0
uc011yfj.1 6 1 0 1
uc011yfk.1 459 100 4 7
uc011yfl.1 0 0 0 0
uc011yfm.1 0 0 0 0
uc011yfn.1 0 0 0 1
uc011yfo.1 16 4 8 10
uc011yfp.1 0 0 0 1
uc011yfq.1 3 1 1 2
uc011yfr.1 0 0 0 0
uc011yfs.1 69 12 2 11
uc011yft.1 3 1 0 2
uc011yfu.1 0 0 0 0
uc011yfv.1 36 7 0 0
uc011yfw.1 8968 2128 178 715
uc011yfx.1 40 10 0 0
uc011yfy.1 0 0 0 0
uc011yfz.1 0 0 0 0
uc011yga.1 0 0 0 0
uc011ygb.1 0 0 0 0
uc011ygc.1 0 0 0 0
uc011ygd.1 12 8 1 2
uc011yge.1 0 0 0 0
uc011ygf.1 0 0 0 0
uc011ygg.1 0 0 0 0
uc011ygh.1 0 0 0 0
uc011ygi.1 0 0 0 0
uc011ygj.1 300 130 52 157
uc011ygk.1 0 0 0 0
uc011ygl.1 0 0 0 0
uc011ygm.1 0 0 0 0
uc011ygn.1 0 0 0 0
uc011ygo.1 7 1 0 1
uc011ygp.1 0 0 0 0
uc011ygq.1 0 0 0 0
uc011ygr.1 87 23 50 138
uc011ygs.1 0 0 0 0
uc011ygt.1 0 0 0 0
uc011ygu.1 0 0 0 0
uc011ygv.1 0 0 0 0
uc011ygw.1 0 0 0 0
uc011ygx.1 0 0 0 0
uc011ygy.1 0 0 0 0
uc011ygz.1 0 0 0 0
uc011yha.1 0 0 0 0
uc011yhb.1 0 0 0 0
uc011yhc.1 7 1 0 0
uc011yhd.1 90 24 0 1
uc011yhe.1 0 0 0 0
uc011yhf.1 0 0 0 0
uc011yhg.1 0 0 0 0
uc011yhh.1 0 0 0 0
uc011yhi.1 0 0 0 0
uc011yhj.1 0 0 0 0
uc011yhk.1 0 0 0 0
uc011yhl.1 0 0 0 0
uc011yhm.1 0 0 0 0
uc011yhn.1 0 0 0 0
uc011yho.1 0 0 0 0
uc011yhp.1 0 0 0 0
uc011yhq.1 3 1 0 0
uc011yhr.1 0 0 0 0
uc011yhs.1 55 12 1 10
uc011yht.1 0 0 0 0
uc011yhu.1 4 0 0 2
uc011yhv.1 0 0 0 0
uc011yhw.1 0 0 0 0
uc011yhx.1 0 0 0 0
uc011yhy.1 35 3 2 2
uc011yhz.1 63 10 0 4
uc011yia.1 0 0 0 0
uc011yib.1 0 0 0 0
uc011yic.1 0 0 0 0
uc011yid.1 0 0 0 0
uc011yie.1 0 0 0 0
uc011yif.1 0 0 0 0
uc011yig.1 0 0 0 0
uc011yih.1 0 0 0 0
uc011yii.1 0 0 0 0
uc011yij.1 5 2 0 1
uc011yik.1 0 0 0 0
uc011yil.1 0 0 2 1
uc011yim.1 570 104 26 50
uc011yin.1 16 0 1 0
uc011yio.1 0 0 0 0
uc011yip.1 1 0 0 0
uc011yiq.1 0 0 0 0
uc011yir.1 0 0 0 0
uc011yis.1 0 0 1 4
uc011yit.1 0 0 0 0
uc011yiu.1 0 0 0 2
uc011yiv.1 0 0 0 0
uc011yiw.1 0 0 0 0
uc011yix.1 250 46 25 95
uc011yiy.1 0 0 0 1
uc011yiz.1 0 0 0 0
uc011yja.1 0 0 0 0
uc011yjb.1 0 0 0 0
uc011yjc.1 0 0 0 0
uc011yjd.1 0 0 0 0
uc011yje.1 0 0 0 0
uc011yjf.1 434 108 57 186
uc011yjg.1 56 7 3 11
uc011yjh.1 288 51 13 38
uc011yji.1 0 0 0 0
uc011yjj.1 0 0 0 0
uc011yjk.1 0 0 0 0
uc011yjl.1 58 20 5 29
uc011yjm.1 0 0 0 0
uc011yjn.1 0 0 0 0
uc011yjo.1 0 0 0 0
uc011yjp.1 0 0 0 0
uc011yjq.1 12 1 1 0
uc011yjr.1 5 0 0 0
uc011yjs.1 0 0 0 0
uc011yjt.1 0 0 0 0
uc011yju.1 0 0 0 0
uc011yjv.1 0 0 0 0
uc011yjw.1 526 155 43 112
uc011yjx.1 1 0 0 0
uc011yjy.1 0 0 0 0
uc011yjz.1 0 0 0 0
uc011yka.1 2 1 0 0
uc011ykb.1 0 0 0 0
uc011ykc.1 0 0 0 0
uc011ykd.1 0 0 0 0
uc011yke.1 0 0 0 0
uc011ykf.1 5 4 0 0
uc011ykg.1 1 0 0 0
uc011ykh.1 3 0 0 0
uc011yki.1 1 0 0 0
uc011ykj.1 0 0 0 0
uc011ykk.1 0 0 0 0
uc011ykl.1 0 0 0 0
uc011ykm.1 5 1 0 2
uc011ykn.1 0 0 0 0
uc011yko.1 2 0 0 3
uc011ykp.1 0 0 0 0
uc011ykq.1 0 0 0 0
uc011ykr.1 0 0 0 0
uc011yks.1 3 0 0 0
uc011ykt.1 0 0 0 0
uc011yku.1 0 0 0 0
uc011ykv.1 3 0 0 0
uc011ykw.1 0 0 0 0
uc011ykx.1 1 0 0 0
uc011yky.1 7 5 0 0
uc011ykz.1 0 0 0 0
uc011yla.1 0 0 0 0
uc011ylb.1 0 0 0 0
uc011ylc.1 33 5 1 1
uc011yld.1 0 0 0 0
uc011yle.1 0 0 0 0
uc011ylf.1 0 0 0 0
uc011ylg.1 0 0 0 0
uc011ylh.1 0 0 0 0
uc011yli.1 0 0 0 0
uc011ylj.1 0 0 0 0
uc011ylk.1 0 0 0 0
uc011yll.1 0 0 0 0
uc011ylm.1 1 0 0 1
uc011yln.1 0 0 0 0
uc011ylo.1 0 0 0 0
uc011ylp.1 0 0 0 0
uc011ylq.1 12 4 2 7
uc011ylr.1 0 0 1 5
uc011yls.1 0 0 0 0
uc011ylt.1 0 0 0 0
uc011ylu.1 0 0 0 0
uc011ylv.1 0 0 0 0
uc011ylw.1 0 0 0 0
uc011ylx.1 0 0 0 0
uc011yly.1 0 0 0 0
uc011ylz.1 13 0 0 0
uc011yma.1 1 2 0 0
uc011ymb.1 0 0 0 1
uc011ymc.1 0 0 0 0
uc011ymd.1 0 0 0 0
uc011yme.1 0 0 0 0
uc011ymf.1 0 0 0 0
uc011ymg.1 0 0 0 0
uc011ymh.1 660 164 0 0
uc011ymi.1 0 0 0 0
uc011ymj.1 149 22 10 30
uc011ymk.1 2 0 0 0
uc011yml.1 0 0 0 0
uc011ymm.1 0 0 0 0
uc011ymn.1 0 0 0 0
uc011ymo.1 0 0 0 0
uc011ymp.1 0 0 0 0
uc011ymq.1 0 0 0 0
uc011ymr.1 0 0 0 0
uc011yms.1 0 0 0 0
uc011ymt.1 0 0 0 0
uc011ymu.1 0 0 0 0
uc011ymv.1 0 0 0 0
uc011ymw.1 0 0 0 0
uc011ymx.1 0 0 0 0
uc011ymy.1 5 0 0 0
uc011ymz.1 0 0 0 0
uc011yna.1 0 0 0 0
uc011ynb.1 991 181 12 59
uc011ync.1 0 0 0 0
uc011ynd.1 0 0 0 0
uc011yne.1 0 0 0 0
uc011ynf.1 0 0 0 0
uc011yng.1 0 0 0 1
uc011ynh.1 0 0 0 0
uc011yni.1 0 0 0 0
uc011ynj.1 0 0 0 0
uc011ynk.1 0 0 0 0
uc011ynl.1 0 0 0 0
uc011ynm.1 0 0 0 0
uc011ynn.1 0 0 0 0
uc011yno.1 0 0 0 0
uc011ynp.1 0 0 0 0
uc011ynq.1 19 5 0 0
uc011ynr.1 0 0 0 0
uc011yns.1 50 13 2 3
uc011ynt.1 0 0 0 0
uc011ynu.1 0 0 0 0
uc011ynv.1 0 0 0 0
uc011ynw.1 0 0 0 0
uc011ynx.1 0 0 0 0
uc011yny.1 0 0 0 0
uc011ynz.1 0 0 0 0
uc011yoa.1 5 0 1 0
uc011yob.1 6 1 0 1
uc011yoc.1 303 49 0 0
uc011yod.1 1 0 0 1
uc011yoe.1 0 0 0 0
uc011yof.1 0 0 0 0
uc011yog.1 0 0 0 0
uc011yoh.1 1 2 2 3
uc011yoi.1 0 0 0 0
uc011yoj.1 0 0 0 0
uc011yok.1 0 0 0 0
uc011yol.1 1 0 0 1
uc011yom.1 0 0 0 0
uc011yon.1 0 0 0 0
uc011yoo.1 0 0 0 0
uc011yop.1 19 0 0 1
uc011yoq.1 0 0 0 0
uc011yor.1 189 48 30 89
uc011yos.1 0 0 0 0
uc011yot.1 0 0 0 0
uc011you.1 20 5 1 18
uc011yov.1 0 0 0 0
uc011yow.1 0 0 0 0
uc011yox.1 3 0 0 0
uc011yoy.1 0 0 0 0
uc011yoz.1 8 1 0 0
uc011ypa.1 6 3 0 0
uc011ypb.1 6 0 0 0
uc011ypc.1 1 0 0 0
uc011ypd.1 0 0 0 0
uc011ype.1 28 10 0 0
uc011ypf.1 0 0 0 0
uc011ypg.1 0 0 0 0
uc011yph.1 0 0 0 0
uc011ypi.1 0 0 0 0
uc011ypj.1 308 59 44 139
uc011ypk.1 0 0 0 0
uc011ypl.1 0 0 0 0
uc011ypm.1 37 8 0 10
uc011ypn.1 3 1 0 0
uc011ypo.1 0 0 0 0
uc011ypp.1 0 0 0 0
uc011ypq.1 0 1 0 0
uc011ypr.1 0 0 0 0
uc011yps.1 0 0 0 0
uc011ypt.1 0 0 0 0
uc011ypu.1 0 0 0 0
uc011ypv.1 0 0 0 0
uc011ypw.1 0 0 0 0
uc011ypx.1 0 0 0 0
uc011ypy.1 0 0 0 0
uc011ypz.1 11 0 0 0
uc011yqa.1 110 21 5 6
uc011yqb.1 1 0 0 0
uc011yqc.1 0 0 0 0
uc011yqd.1 0 0 0 0
uc011yqe.1 2 1 0 0
uc011yqf.1 38 16 5 15
uc011yqg.1 0 0 0 0
uc011yqh.1 0 0 0 0
uc011yqi.1 0 0 0 0
uc011yqj.1 0 0 0 0
uc011yqk.1 11 3 1 5
uc011yql.1 0 0 0 0
uc011yqm.1 0 0 0 0
uc011yqn.1 4 0 0 0
uc011yqo.1 0 0 0 0
uc011yqp.1 0 0 0 0
uc011yqq.1 0 0 0 0
uc011yqr.1 399 93 7 15
uc011yqs.1 0 0 1 0
uc011yqt.1 0 0 0 0
uc011yqu.1 0 0 0 0
uc011yqv.1 0 0 0 0
uc011yqw.1 0 0 0 0
uc011yqx.1 0 0 53 172
uc011yqy.1 1 0 0 1
uc011yqz.1 0 0 0 0
uc011yra.1 0 0 0 0
uc011yrb.1 0 0 0 0
uc011yrc.1 0 0 0 0
uc011yrd.1 0 0 0 0
uc011yre.1 0 0 0 0
uc011yrf.1 43 4 0 0
uc011yrg.1 0 0 0 0
uc011yrh.1 1 0 1 1
uc011yri.1 0 0 0 0
uc011yrj.1 0 0 0 0
uc011yrk.1 4923 969 652 2642
uc011yrl.1 0 0 0 0
uc011yrm.1 0 0 0 0
uc011yrn.1 6 0 0 0
uc011yro.1 0 0 0 0
uc011yrp.1 0 0 0 0
uc011yrq.1 0 0 0 0
uc011yrr.1 962 244 62 119
uc011yrs.1 438 129 81 290
uc011yrt.1 0 0 0 0
uc011yru.1 0 0 0 0
uc011yrv.1 0 0 0 0
uc011yrw.1 1 1 0 3
uc011yrx.1 261 79 34 86
uc011yry.1 0 0 0 0
uc011yrz.1 0 0 0 0
uc011ysa.1 0 0 0 0
uc011ysb.1 0 0 0 0
uc011ysc.1 0 0 0 0
uc011ysd.1 2 0 0 0
uc011yse.1 2 1 0 0
uc011ysf.1 1 0 0 0
uc011ysg.1 2 2 0 0
uc011ysh.1 1 2 0 0
uc011ysi.1 12 0 0 0
uc011ysj.1 17 6 0 0
uc011ysk.1 1 0 0 0
uc011ysl.1 1 0 0 0
uc011ysm.1 25 2 1 0
uc011ysn.1 67 19 0 0
uc011yso.1 0 0 0 0
uc011ysp.1 12 0 0 0
uc011ysq.1 4 1 0 0
uc011ysr.1 1 0 0 0
uc011yss.1 0 1 0 0
uc011yst.1 117 16 0 1
uc011ysu.1 0 0 0 0
uc011ysv.1 83 18 0 0
uc011ysw.1 31 5 0 0
uc011ysx.1 2 1 0 0
uc011ysy.1 0 0 0 0
uc011ysz.1 8 2 0 0
uc011yta.1 5 1 0 0
uc011ytb.1 8 0 0 0
uc011ytc.1 3 2 0 0
uc011ytd.1 6 1 0 0
uc011yte.1 7 4 0 0
uc011ytf.1 3 2 0 0
uc011ytg.1 12 5 0 0
uc011yth.1 9 2 0 0
uc011yti.1 18 10 0 0
uc011ytj.1 17 4 0 0
uc011ytk.1 1 1 0 0
uc011ytl.1 0 0 0 0
uc011ytm.1 14 3 0 0
uc011ytn.1 8 2 0 0
uc011yto.1 19 9 0 0
uc011ytp.1 0 0 0 0
uc011ytq.1 5 0 0 0
uc011ytr.1 8 2 0 0
uc011yts.1 4 2 0 0
uc011ytt.1 4 0 0 0
uc011ytu.1 0 1 0 0
uc011ytv.1 82 13 0 0
uc011ytw.1 4 0 0 0
uc011ytx.1 2 2 0 0
uc011yty.1 0 0 0 0
uc011ytz.1 0 0 0 0
uc011yua.1 0 0 0 0
uc011yub.1 0 0 0 0
uc011yuc.1 29 3 0 0
uc011yud.1 4 2 0 0
uc011yue.1 9 1 0 0
uc011yuf.1 14 11 0 0
uc011yug.1 20 3 0 0
uc011yuh.1 8 6 0 0
uc011yui.1 0 0 0 0
uc011yuj.1 7 0 0 0
uc011yuk.1 0 0 0 0
uc011yul.1 1 0 0 0
uc011yum.1 0 0 0 0
uc011yun.1 0 0 0 0
uc011yuo.1 0 0 0 0
uc011yup.1 0 0 0 0
uc011yuq.1 0 0 0 0
uc011yur.1 52 3 2 1
uc011yus.1 0 0 0 0
uc011yut.1 45 12 6 25
uc011yuu.1 8 4 0 2
uc011yuv.1 1 0 0 0
uc011yuw.1 0 0 0 0
uc011yux.1 85 20 3 22
uc011yuy.1 0 0 0 1
uc011yuz.1 0 0 0 0
uc011yva.1 0 1 0 0
uc011yvb.1 0 0 0 0
uc011yvc.1 0 0 0 0
uc011yvd.1 0 0 0 0
uc011yve.1 0 0 0 0
uc011yvf.1 0 0 0 0
uc011yvg.1 0 0 0 0
uc011yvh.1 0 0 0 0
uc011yvi.1 0 0 0 0
uc011yvj.1 0 0 0 0
uc011yvk.1 0 0 0 0
uc011yvl.1 0 0 0 0
uc011yvm.1 0 0 0 0
uc011yvn.1 0 0 0 0
uc011yvo.1 0 0 0 0
uc011yvp.1 0 0 0 0
uc011yvq.1 2 0 0 1
uc011yvr.1 0 0 0 0
uc011yvs.1 0 0 0 0
uc011yvt.1 0 0 0 0
uc011yvu.1 0 0 0 0
uc011yvv.1 0 0 0 0
uc011yvw.1 0 0 0 0
uc011yvx.1 0 0 0 0
uc011yvy.1 0 0 0 0
uc011yvz.1 0 1 0 0
uc011ywa.1 0 0 0 0
uc011ywb.1 0 0 0 0
uc011ywc.1 0 0 0 0
uc011ywd.1 0 0 0 0
uc011ywe.1 0 0 0 0
uc011ywf.1 0 0 0 0
uc011ywg.1 0 0 0 0
uc011ywh.1 0 0 0 0
uc011ywi.1 0 0 0 0
uc011ywj.1 0 0 0 0
uc011ywk.1 0 0 0 0
uc011ywl.1 0 0 0 0
uc011ywm.1 0 0 0 0
uc011ywn.1 0 0 0 0
uc011ywo.1 0 0 0 0
uc011ywp.1 6 0 1 0
uc011ywq.1 0 0 0 0
uc011ywr.1 19 7 2 6
uc011yws.1 0 0 0 0
uc011ywt.1 0 0 0 0
uc011ywu.1 0 0 0 0
uc011ywv.1 76 16 7 8
uc011yww.1 0 0 0 0
uc011ywx.1 0 2 0 0
uc011ywy.1 0 0 0 0
uc011ywz.1 0 0 0 0
uc011yxa.1 0 0 0 0
uc011yxb.1 0 0 0 0
uc011yxc.1 0 0 0 0
uc011yxd.1 2 0 0 0
uc011yxe.1 0 0 0 0
uc011yxf.1 0 0 0 0
uc011yxg.1 0 0 0 0
uc011yxh.1 0 0 0 0
uc011yxi.1 0 0 0 0
uc011yxj.1 0 0 0 0
uc011yxk.1 0 0 0 0
uc011yxl.1 0 0 0 0
uc011yxm.1 0 0 0 0
uc011yxn.1 0 0 0 0
uc011yxo.1 0 0 0 0
uc011yxp.1 1 2 0 0
uc011yxq.1 0 0 0 0
uc011yxr.1 0 0 0 0
uc011yxs.1 2 0 0 0
uc011yxt.1 0 0 0 0
uc011yxu.1 0 0 0 0
uc011yxv.1 0 0 0 0
uc011yxw.1 0 0 0 0
uc011yxx.1 0 0 0 0
uc011yxy.1 4 0 0 3
uc011yxz.1 0 0 0 0
uc011yya.1 4 0 1 4
uc011yyb.1 0 1 0 0
uc011yyc.1 0 0 0 0
uc011yyd.1 0 0 0 0
uc011yye.1 0 0 0 0
uc011yyf.1 7 1 1 4
uc011yyg.1 2 0 0 0
uc011yyh.1 0 0 0 0
uc011yyi.1 0 0 0 0
uc011yyj.1 946 197 7 28
uc011yyk.1 3710 623 102 273
uc011yyl.1 15 0 1 2
uc011yym.1 0 0 0 0
uc011yyn.1 0 0 0 0
uc011yyo.1 0 0 0 0
uc011yyp.1 0 0 0 0
uc011yyq.1 0 0 0 0
uc011yyr.1 171 38 25 89
uc011yys.1 0 0 0 0
uc011yyt.1 0 0 0 0
uc011yyu.1 712 125 68 191
uc011yyv.1 0 0 0 0
uc011yyw.1 0 0 0 0
uc011yyx.1 0 0 0 0
uc011yyy.1 3 0 0 0
uc011yyz.1 0 0 0 0
uc011yza.1 0 0 0 0
uc011yzb.1 35 3 0 6
uc011yzc.1 20 7 1 3
uc011yzd.1 28 5 2 16
uc011yze.1 9 1 1 0
uc011yzf.1 1 0 0 3
uc011yzg.1 46 9 0 5
uc011yzh.1 0 0 0 0
uc011yzi.1 0 0 0 0
uc011yzj.1 0 0 0 0
uc011yzk.1 0 0 0 0
uc011yzl.1 0 0 0 0
uc011yzm.1 0 0 0 0
uc011yzn.1 0 0 0 0
uc011yzo.1 0 0 0 0
uc011yzp.1 0 0 0 0
uc011yzq.1 0 0 0 0
uc011yzr.1 0 0 0 0
uc011yzs.1 0 0 0 0
uc011yzt.1 0 0 0 0
uc011yzu.1 0 0 0 0
uc011yzv.1 342 87 32 144
uc011yzw.1 0 0 0 0
uc011yzx.1 856 178 54 109
uc011yzy.1 0 0 0 0
uc011yzz.1 0 0 0 0
uc011zaa.1 0 0 0 0
uc011zab.1 0 0 0 0
uc011zac.1 1 0 0 0
uc011zad.1 0 0 0 0
uc011zae.1 0 0 0 0
uc011zaf.1 0 0 0 0
uc011zag.1 0 0 0 0
uc011zah.1 0 0 0 0
uc011zai.1 0 0 0 0
uc011zaj.1 0 0 0 0
uc011zak.1 0 0 0 0
uc011zal.1 26 5 3 20
uc011zam.1 0 0 0 0
uc011zan.1 0 0 0 0
uc011zao.1 0 0 0 0
uc011zap.1 60 11 2 17
uc011zaq.1 5 2 2 4
uc011zar.1 0 0 0 0
uc011zas.1 0 0 0 0
uc011zat.1 0 0 0 0
uc011zau.1 0 0 0 0
uc011zav.1 11 5 0 2
uc011zaw.1 0 0 0 0
uc011zax.1 0 0 0 0
uc011zay.1 0 0 0 0
uc011zaz.1 215 52 34 112
uc011zba.1 1 0 0 0
uc011zbb.1 0 0 0 0
uc011zbc.1 185 29 0 0
uc011zbd.1 10 0 0 1
uc011zbe.1 0 0 0 0
uc011zbf.1 0 0 0 0
uc011zbg.1 40 10 0 0
uc011zbh.1 0 0 0 0
uc011zbi.1 0 0 0 0
uc011zbj.1 0 0 0 0
uc011zbk.1 16 0 1 2
uc011zbl.1 0 0 0 1
uc011zbm.1 0 0 0 0
uc011zbn.1 4 0 0 10
uc011zbo.1 0 0 0 0
uc011zbp.1 3 0 0 0
uc011zbq.1 0 0 0 0
uc011zbr.1 0 0 0 0
uc011zbs.1 0 0 0 0
uc011zbt.1 0 0 0 0
uc011zbu.1 1 1 1 0
uc011zbv.1 0 0 0 0
uc011zbw.1 0 0 0 0
uc011zbx.1 0 0 0 0
uc011zby.1 4 2 0 0
uc011zbz.1 0 0 0 0
uc011zca.1 0 1 0 1
uc011zcb.1 0 0 0 0
uc011zcc.1 0 0 0 0
uc011zcd.1 1 1 1 1
uc011zce.1 0 0 0 0
uc011zcf.1 0 0 0 0
uc011zcg.1 0 0 5 6
uc011zch.1 0 0 0 4
uc011zci.1 0 0 0 0
uc011zcj.1 0 0 0 0
uc011zck.1 0 0 0 0
uc011zcl.1 0 0 0 0
uc011zcm.1 0 0 0 1
uc011zcn.1 0 0 0 0
uc011zco.1 0 0 0 0
uc011zcp.1 0 0 0 0
uc011zcq.1 15 3 2 2
uc011zcr.1 0 0 0 0
uc011zcs.1 0 0 0 0
uc011zct.1 303 72 15 79
uc011zcu.1 0 0 0 0
uc011zcv.1 0 0 0 0
uc011zcw.1 2 3 0 1
uc011zcx.1 0 0 0 0
uc011zcy.1 42 20 7 31
uc011zcz.1 0 0 0 0
uc011zda.1 4684 1022 9 18
uc011zdb.1 0 0 0 0
uc011zdc.1 4 1 0 1
uc011zdd.1 0 0 0 0
uc011zde.1 0 0 0 0
uc011zdf.1 4 0 0 0
uc011zdg.1 0 0 0 0
uc011zdh.1 0 0 0 0
uc011zdi.1 0 0 0 0
uc011zdj.1 5004 1050 0 0
uc011zdk.1 0 0 0 0
uc011zdl.1 0 0 0 0
uc011zdm.1 0 0 0 0
uc011zdn.1 0 0 0 0
uc011zdo.1 0 0 0 0
uc011zdp.1 0 0 0 0
uc011zdq.1 0 0 0 0
uc011zdr.1 0 0 0 0
uc011zds.1 0 0 0 0
uc011zdt.1 0 0 0 0
uc011zdu.1 0 0 0 0
uc011zdv.1 0 0 0 0
uc011zdw.1 0 0 0 0
uc011zdx.1 0 0 0 0
uc011zdy.1 0 0 0 0
uc011zdz.1 0 0 0 0
uc011zea.1 0 0 0 0
uc011zeb.1 0 0 0 0
uc011zec.1 0 0 0 0
uc011zed.1 0 0 0 0
uc011zee.1 0 0 0 0
uc011zef.1 0 0 0 0
uc011zeg.1 0 0 0 0
uc011zeh.1 1 0 0 3
uc011zei.1 0 0 0 0
uc011zej.1 0 0 0 0
uc011zek.1 0 0 0 0
uc011zel.1 0 0 0 0
uc011zem.1 2 0 0 0
uc011zen.1 1 0 0 0
uc011zeo.1 0 0 0 0
uc011zep.1 0 0 0 0
uc011zeq.1 0 0 0 0
uc011zer.1 0 0 0 0
uc011zes.1 0 0 0 0
uc011zet.1 0 1 0 0
uc011zeu.1 0 0 0 0
uc011zev.1 0 0 0 0
uc011zew.1 0 0 0 0
uc011zex.1 0 0 0 0
uc011zey.1 2 0 0 0
uc011zez.1 0 0 0 0
uc011zfa.1 0 0 0 0
uc011zfb.1 0 0 0 0
uc011zfc.1 0 0 0 0
uc011zfd.1 0 0 0 0
uc011zfe.1 0 0 0 0
uc011zff.1 0 0 0 0
uc011zfg.1 0 0 0 0
uc011zfh.1 0 0 0 0
uc011zfi.1 0 0 0 0
uc011zfj.1 0 0 0 0
uc011zfk.1 0 0 0 0
uc011zfl.1 0 0 0 0
uc011zfm.1 0 0 0 0
uc011zfn.1 0 0 0 0
uc011zfo.1 1 0 0 0
uc011zfp.1 0 0 0 0
uc011zfq.1 20 1 1 1
uc011zfr.1 0 0 0 0
uc011zfs.1 3 0 0 0
uc011zft.1 0 0 0 0
uc011zfu.1 0 0 0 0
uc011zfv.1 0 0 0 0
uc011zfw.1 5 2 0 1
uc011zfx.1 0 0 0 0
uc011zfy.1 0 0 0 0
uc011zfz.1 0 0 0 0
uc011zga.1 0 0 0 0
uc011zgb.1 0 0 0 0
uc011zgc.1 0 0 0 0
uc011zgd.1 0 0 0 0
uc011zge.1 0 0 0 0
uc011zgf.1 0 0 0 0
uc011zgg.1 0 0 0 0
uc011zgh.1 2 3 1 1
uc011zgi.1 4 1 0 2
uc011zgj.1 0 0 0 0
uc011zgk.1 2 0 0 0
uc011zgl.1 0 0 0 0
uc011zgm.1 0 0 0 0
uc011zgn.1 0 0 0 0
uc011zgo.1 6555 1331 174 611
uc011zgp.1 0 0 0 0
uc011zgq.1 0 0 0 0
uc011zgr.1 0 0 0 0
uc011zgs.1 0 0 0 0
